STATENAME,URL,WEBSITE,ACTIVITY LEVEL,ACTIVITY LEVEL LABEL,WEEKEND,WEEK,SEASON
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jun-18-2022,24,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jun-25-2022,25,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jul-02-2022,26,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jul-09-2022,27,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jul-16-2022,28,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jul-23-2022,29,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,May-07-2022,18,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,May-14-2022,19,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,May-21-2022,20,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,May-28-2022,21,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jun-04-2022,22,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jun-11-2022,23,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Mar-26-2022,12,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Apr-02-2022,13,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Apr-09-2022,14,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Apr-16-2022,15,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Apr-23-2022,16,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Apr-30-2022,17,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Feb-12-2022,6,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Feb-19-2022,7,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Feb-26-2022,8,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Mar-05-2022,9,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Mar-12-2022,10,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Mar-19-2022,11,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 10,High,Jan-01-2022,52,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 9,High,Jan-08-2022,1,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 8,High,Jan-15-2022,2,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 6,Moderate,Jan-22-2022,3,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 3,Minimal,Jan-29-2022,4,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 2,Minimal,Feb-05-2022,5,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 4,Low,Nov-20-2021,46,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 4,Low,Nov-27-2021,47,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 3,Minimal,Dec-04-2021,48,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 5,Low,Dec-11-2021,49,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 6,Moderate,Dec-18-2021,50,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 8,High,Dec-25-2021,51,2021-22
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 5,Low,Oct-08-2022,40,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 8,High,Oct-15-2022,41,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 10,High,Oct-22-2022,42,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 13,Very High,Oct-29-2022,43,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 13,Very High,Nov-05-2022,44,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 13,Very High,Nov-12-2022,45,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 4,Low,Sep-09-2023,36,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 3,Minimal,Sep-16-2023,37,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 3,Minimal,Sep-23-2023,38,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 3,Minimal,Sep-30-2023,39,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jul-29-2023,30,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Aug-05-2023,31,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Aug-12-2023,32,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 2,Minimal,Aug-19-2023,33,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 5,Low,Aug-26-2023,34,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 5,Low,Sep-02-2023,35,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jun-17-2023,24,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jun-24-2023,25,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jul-01-2023,26,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jul-08-2023,27,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jul-15-2023,28,2022-23
Alabama,http://adph.org/influenza/,"Influenza Surveillance",Level 1,Minimal,Jul-22-2023,29,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Oct-05-2024,40,2024-25
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Nov-09-2024,45,2024-25
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 2,Minimal,Nov-02-2024,44,2024-25
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Oct-26-2024,43,2024-25
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 3,Minimal,Oct-19-2024,42,2024-25
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Oct-12-2024,41,2024-25
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 4,Low,Dec-23-2023,51,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 4,Low,Dec-16-2023,50,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Dec-09-2023,49,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Dec-02-2023,48,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 7,Moderate,Nov-25-2023,47,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 7,Moderate,Nov-18-2023,46,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 7,Moderate,Feb-03-2024,5,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 3,Minimal,Jan-27-2024,4,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Jan-20-2024,3,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 4,Low,Jan-13-2024,2,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Jan-06-2024,1,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 6,Moderate,Dec-30-2023,52,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 6,Moderate,Mar-16-2024,11,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 4,Low,Mar-09-2024,10,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 6,Moderate,Mar-02-2024,9,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Feb-24-2024,8,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 6,Moderate,Feb-17-2024,7,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 2,Minimal,Feb-10-2024,6,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Apr-27-2024,17,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 3,Minimal,Apr-20-2024,16,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 6,Moderate,Apr-13-2024,15,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 4,Low,Apr-06-2024,14,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 4,Low,Mar-30-2024,13,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 6,Moderate,Mar-23-2024,12,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jun-08-2024,23,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 3,Minimal,Jun-01-2024,22,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 2,Minimal,May-25-2024,21,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 3,Minimal,May-18-2024,20,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 4,Low,May-11-2024,19,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 3,Minimal,May-04-2024,18,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 2,Minimal,Jul-20-2024,29,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jul-13-2024,28,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 0,Insufficient Data,Jul-06-2024,27,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jun-29-2024,26,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 0,Insufficient Data,Jun-22-2024,25,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jun-15-2024,24,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 0,Insufficient Data,Aug-31-2024,35,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Aug-24-2024,34,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 2,Minimal,Aug-17-2024,33,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 0,Insufficient Data,Aug-10-2024,32,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Aug-03-2024,31,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 2,Minimal,Jul-27-2024,30,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 2,Minimal,Sep-28-2024,39,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 3,Minimal,Sep-21-2024,38,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Sep-14-2024,37,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 2,Minimal,Sep-07-2024,36,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 0,Insufficient Data,Nov-11-2023,45,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 10,High,Nov-04-2023,44,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 9,High,Oct-28-2023,43,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 9,High,Oct-21-2023,42,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 10,High,Oct-14-2023,41,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 7,Moderate,Oct-07-2023,40,2023-24
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Dec-24-2022,51,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Dec-17-2022,50,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Dec-10-2022,49,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Dec-03-2022,48,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 5,Low,Nov-26-2022,47,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 3,Minimal,Nov-19-2022,46,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Feb-04-2023,5,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jan-28-2023,4,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jan-21-2023,3,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jan-14-2023,2,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jan-07-2023,1,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 2,Minimal,Dec-31-2022,52,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Mar-18-2023,11,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Mar-11-2023,10,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Mar-04-2023,9,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Feb-25-2023,8,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Feb-18-2023,7,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Feb-11-2023,6,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Apr-29-2023,17,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Apr-22-2023,16,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Apr-15-2023,15,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Apr-08-2023,14,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Apr-01-2023,13,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Mar-25-2023,12,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jun-10-2023,23,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jun-03-2023,22,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,May-27-2023,21,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,May-20-2023,20,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,May-13-2023,19,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,May-06-2023,18,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jul-22-2023,29,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jul-15-2023,28,2022-23
Alaska,http://dhss.alaska.gov/dph/Epi/id/Pages/influenza/influenza.aspx%20,"Influenza Surveillance Report",Level 1,Minimal,Jul-08-2023,27,2022-23
