Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair
2019-05-14,11.14,1.0,OH,"Nature Made Vitamin B12 500 mcg, Dietary Supplement for Energy Metabolism Support, 200 Tablets, 200 Day Supply",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),2,2,Less than 5 times per month,Yes,No,Yes,No,No
2020-03-09,15.95,1.0,NC,"Sports Research Vitamin D3 5000IU (125mcg) with Coconut Oil - High Potency Vitamin D for Immune & Bone Support - Non-GMO Verified, Gluten & Soy Free (360 Liquid Softgels)",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,Yes,No,No
2022-10-04,9.99,1.0,NY,"It's Just! - Vitamin C Powder, 100% Pure Ascorbic Acid, Food Grade, Immune Support, Homemade Cosmetics (11oz)",35 - 44 years,Yes,"White or Caucasian,American Indian/Native American or Alaska Native",High school diploma or GED,"$75,000 - $99,999",Female,LGBTQ+,1 (just me!),4+,Less than 5 times per month,No,No,Yes,Yes,No
2022-07-26,12.88,1.0,WA,"Natrol Sleep+ Beauty Melatonin Biotin and Vitamin E 100% Drug Free Gummy Raspberry Flavor Sleep Aid Gummies, 60 Count",45 - 54 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,Yes,No,No
2022-09-29,13.97,1.0,WA,"Natrol Sleep+ Beauty Melatonin Biotin and Vitamin E 100% Drug Free Gummy Raspberry Flavor Sleep Aid Gummies, 60 Count",45 - 54 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,Yes,No,No
2022-11-04,13.97,1.0,WA,"Natrol Sleep+ Beauty Melatonin Biotin and Vitamin E 100% Drug Free Gummy Raspberry Flavor Sleep Aid Gummies, 60 Count",45 - 54 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,Yes,No,No
2023-01-26,13.97,1.0,WA,"Natrol Sleep+ Beauty Melatonin Biotin and Vitamin E 100% Drug Free Gummy Raspberry Flavor Sleep Aid Gummies, 60 Count",45 - 54 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,Yes,No,No
2023-03-03,13.99,1.0,WA,"Natrol Sleep+ Beauty Melatonin Biotin and Vitamin E 100% Drug Free Gummy Raspberry Flavor Sleep Aid Gummies, 60 Count",45 - 54 years,Yes,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,Yes,Yes,No,No
2022-04-04,14.94,1.0,NJ,"Nature's Bounty Jelly Beans with B-12 for Energy Metabolism, Cherry, 120 Count",35 - 44 years,No,Black or African American,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,No,No,No
2020-08-14,9.99,1.0,MN,"Amazon Brand - Solimo Adult Multivitamin, 150 Gummies, 75-Day Supply",18 - 24 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,LGBTQ+,1 (just me!),3,Less than 5 times per month,No,No,No,No,No
2021-04-18,8.88,1.0,MN,"Amazon Brand - Solimo Adult Multivitamin, 150 Gummies, 75-Day Supply",18 - 24 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,LGBTQ+,1 (just me!),3,Less than 5 times per month,No,No,No,No,No
2020-10-09,13.99,1.0,NY,"Vitafusion Organic Men’s Gummy Multivitamin, 90 Count - Non-GMO, Gluten-Free, No Gelatin, No HFCS",25 - 34 years,No,Black or African American,High school diploma or GED,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,Yes,Yes,No,No
2020-10-24,9.88,1.0,VA,"Vitafusion Women's Multivitamin Gummies, Berry Flavored Womens Daily Multivitamins, 150 Count",25 - 34 years,No,Black or African American,High school diploma or GED,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,Yes,Yes,No,No
2021-05-09,18.28,1.0,NY,"Pure Liposomal Vitamin C Capsules Supplement- 1250mg High Absorption Ascorbic Acid, Natural Immune System Support, Lipo Spheric VIT C & Choline Anti Inflammatory Anti Aging Booster, Vegan, USA",25 - 34 years,No,Black or African American,High school diploma or GED,"$75,000 - $99,999",Male,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,Yes,Yes,No,No
2019-08-01,8.75,1.0,NC,"Jarrow Formulas Extra Strength Methyl B-12 & Methyl Folate - 100 Chewable Tablets, Lemon Flavored - Bioactive Vitamin B12 & B9 - Cellular Energy and Cardiovascular Support (Packaging May Vary)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2020-02-02,12.59,1.0,NC,"Garden of Life Vitamin Code Iron Supplement, Healthy Blood - 60 Vegan Capsules, 28g Iron, Vitamins B, C, Trace Minerals, Fruit Veggies, Probiotics - Iron Supplements for Women Energy, Anemia Support",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2020-05-09,14.42,1.0,NC,"Jarrow Formulas Maximum Strength Methyl B-12 5000 mcg - 60 Chewable Tablets, Cherry Flavored - Bioactive Vitamin B12 - Supports Cellular Energy Production - Non-GMO & Gluten Free (PACKAGING MAY VARY)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2020-06-02,11.81,1.0,NC,"Nature's Way Alive! Kids Chewable Multivitamin, Gluten Free, 120 Chewable Tablets",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2021-08-18,13.75,1.0,NC,"B12 Sublingual Methylcobalamin | 5000mcg | 120 Fast Dissolve Tablets | Vegetarian, Non-GMO and Gluten Free Supplement | by Horbaach",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2022-05-09,13.19,1.0,NC,"Amazon Elements Vitamin B12 Methylcobalamin 5000 mcg - Normal Energy Production and Metabolism, Immune System Support - 2 Month Supply (65 Berry Flavored Lozenges)",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$100,000 - $149,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No
2018-02-21,5.69,1.0,IL,"Nature Made Vitamin C 500 mg with Rose Hips, Dietary Supplement for Immune Support, 130 Caplets, 130 Day Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2018-03-21,15.99,1.0,IL,"Optimum Nutrition Opti-Women Multi-Vitamin Capsules, 120 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2018-04-23,15.99,1.0,IL,"Optimum Nutrition Opti-Men, Vitamin C, Zinc and Vitamin D, E, B12 for Immune Support Mens Daily Multivitamin Supplement, 90 Count (Packaging May Vary)",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2018-05-13,9.69,1.0,IL,"Vitafusion MultiVites Gummy Vitamins, 150ct",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2018-05-13,9.79,1.0,IL,"Vitafusion Women's Gummy Vitamins, Mixed Berries, 150 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2018-08-02,9.88,1.0,IL,"vitafusion Gummy Vitamins for Men, Berry Flavored Daily Multivitamins for Men, 150 count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2018-08-02,9.79,1.0,IL,"Vitafusion Women's Gummy Vitamins, Mixed Berries, 150 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2018-08-13,11.48,1.0,IL,"Source Naturals Advanced B-12 Complex,Promotes Normal Folic Acid Metabolism, 30 Tablets",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2018-08-21,19.99,1.0,IL,"Viva Naturals Vitamin C 1000mg - Non-GMO Vitamin C Supplements with Citrus Bioflavonoids & Rose Hips for Immune Support & Antioxidant Protection, 250 Vegetarian Capsules",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2018-12-29,19.95,1.0,IL,"NATURELO One Daily Multivitamin for Men - with Vitamins & Minerals + Organic Whole Foods - Supplement to Boost Energy, General Health - Non-GMO - 60 Capsules | 2 Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2019-01-20,8.88,1.0,IL,"Vitafusion Women's Gummy Vitamins, Mixed Berries, 150 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2019-02-18,8.99,1.0,IL,"Amazon Brand - Solimo Biotin 5000 mcg - Hair, Skin, Nails - 300 Tablets, Value Size (10 Month Supply)",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2019-02-18,19.95,1.0,IL,"NATURELO One Daily Multivitamin for Men - with Vitamins & Minerals + Organic Whole Foods - Supplement to Boost Energy, General Health - Non-GMO - 60 Capsules | 2 Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2019-05-14,19.95,1.0,IL,"NATURELO One Daily Multivitamin for Men - with Vitamins & Minerals + Organic Whole Foods - Supplement to Boost Energy, General Health - Non-GMO - 60 Capsules | 2 Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2019-07-13,19.95,1.0,IL,"NATURELO One Daily Multivitamin for Women - Energy Support - Whole Food Supplement to Nourish Hair, Skin, Nails - Non-GMO - No Soy - Gluten Free - 60 Capsules | 2 Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2019-07-13,19.95,1.0,IL,"NATURELO One Daily Multivitamin for Men - with Vitamins & Minerals + Organic Whole Foods - Supplement to Boost Energy, General Health - Non-GMO - 60 Capsules | 2 Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2019-09-16,19.95,1.0,IL,"NATURELO One Daily Multivitamin for Men - with Vitamins & Minerals + Organic Whole Foods - Supplement to Boost Energy, General Health - Non-GMO - 60 Capsules | 2 Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2019-11-20,34.95,1.0,IL,"NATURELO One Daily Multivitamin for Men - with Vitamins & Minerals + Organic Whole Foods - Supplement to Boost Energy, General Health - Non-GMO - 120 Capsules | 4 Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2020-03-23,14.97,1.0,IL,"One A Day Men’s Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2020-05-23,5.49,1.0,IL,"Amazon Brand - Solimo Biotin 5000mcg – Hair, Skin, Nails – 90 Tablets, Three Month Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2020-10-12,13.99,1.0,IL,"Centrum Adult Multivitamin/Multimineral Supplement with Antioxidants, Zinc, Vitamin D3 and B Vitamins, Gluten Free, Non-GMO Ingredients - 200 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2020-10-18,13.99,1.0,IL,"Amazon Brand - Solimo Biotin 5000 mcg - Hair, Skin, Nails - 300 Tablets, Value Size (10 Month Supply)",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2021-05-17,13.61,1.0,IL,"Centrum Adult Multivitamin/Multimineral Supplement with Antioxidants, Zinc, Vitamin D3 and B Vitamins, Gluten Free, Non-GMO Ingredients - 200 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2021-10-25,14.97,1.0,IL,"One A Day Women’s Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Biotin, Calcium & More, 200 count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2022-02-18,20.18,1.0,IL,"Nature's Bounty Optimal Solutions Advanced Hair, Skin & Nails Jelly Beans with Biotin, Mixed Fruit Flavor, 180 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2022-05-11,16.56,1.0,IL,"Nature Made Prenatal with Folic Acid + DHA, Prenatal Vitamin and Mineral Supplement for Daily Nutritional Support, 90 Softgels, 90 Day Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2022-05-17,20.18,1.0,IL,"Nature's Bounty Optimal Solutions Advanced Hair, Skin & Nails Jelly Beans with Biotin, Mixed Fruit Flavor, 180 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2022-05-17,13.49,1.0,IL,"One A Day Men's Pre-Conception Health Multivitamin to Support Healthy Sperm, Supplement for Men with Vitamin C, Vitamin E, Selenium, Zinc, and Lycopene, 30 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2022-09-14,14.99,1.0,IL,"One A Day Men's Pre-Conception Health Multivitamin to Support Healthy Sperm, Supplement for Men with Vitamin C, Vitamin E, Selenium, Zinc, and Lycopene, 30 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2022-11-11,14.99,1.0,IL,"One A Day Men's Pre-Conception Health Multivitamin to Support Healthy Sperm, Supplement for Men with Vitamin C, Vitamin E, Selenium, Zinc, and Lycopene, 30 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2022-11-11,12.66,1.0,IL,"Nature's Bounty Optimal Solutions Advanced Hair, Skin & Nails Jelly Beans with Biotin, Mixed Fruit Flavor, 180 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2022-11-11,17.49,1.0,IL,"Nature Made Prenatal with Folic Acid + DHA, Prenatal Vitamin and Mineral Supplement for Daily Nutritional Support, 90 Softgels, 90 Day Supply",35 - 44 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,2,More than 10 times per month,No,Yes,No,No,No
2021-12-26,17.5,1.0,AZ,"Airborne 1000mg Vitamin C Chewable Tablets with Zinc, Immune Support Supplement with Powerful Antioxidants Vitamins A C & E - (116 count bottle), Citrus Flavor, Gluten-Free",45 - 54 years,No,"White or Caucasian,Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2022-09-30,16.99,1.0,AZ,"Organic Plant D3 + K2 (5000 iu D3) - All-Trans MK7 from MenaQ7 (120 mcg K2) - 100% Organic & Plant-Based Sublingual D3 Drops (Cholecalciferol), 100% Vegan - Supports Immunity, Bone, Mood & Brain",45 - 54 years,No,"White or Caucasian,Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2022-11-05,22.9,1.0,AZ,"Super B-Complex – Methylated Sustained Release B Complex & Vitamin C, Folate & Methylcobalamin, Vegan, Energy, Heart & Brain Function, 180 Small Tablets",45 - 54 years,No,"White or Caucasian,Black or African American","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No
2018-03-29,21.95,1.0,,"Seeking Health Vitamin D Drops, 2000 IU Liquid Vitamin D3 (as cholecalciferol) per Drop in Pure Olive Oil, Potent Immune System Supplement, for Adults and Kids, Vegetarian (900 Servings)",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,No,No,Yes,No
2018-10-14,12.41,1.0,,"Nature's Way Alive! Women's 50+ Ultra Potency Complete Multivitamin, High Potency Formula, Supports Whole Body Wellness & Healthy Aging*, 60 Tablets",25 - 34 years,No,White or Caucasian,High school diploma or GED,"$25,000 - $49,999",Male,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,Yes,No,No,Yes,No
