Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair,Vitamins Found,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Vitamin K,B1,B2,B3,B6,B12,B5,B7,B9,Multivitamin,Vitamins List,Vitamin Count
2020-10-27,9.88,1.0,NY,"Vitafusion MultiVites Gummy Vitamins, 150ct",35 - 44 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2020-12-27,9.88,1.0,NY,"Vitafusion MultiVites Gummy Vitamins, 150ct",35 - 44 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2021-03-27,9.88,1.0,NY,"Vitafusion MultiVites Gummy Vitamins, 150ct",35 - 44 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-01-12,10.88,1.0,NY,"Vitafusion Women's Gummy Vitamins, Mixed Berries, 150 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-03-30,10.99,1.0,NY,"Vitafusion Women's Gummy Vitamins, Mixed Berries, 150 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-09-28,11.88,1.0,NY,"Vitafusion Women's Gummy Vitamins, Mixed Berries, 150 Count",35 - 44 years,No,White or Caucasian,High school diploma or GED,"Less than $25,000",Female,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2018-03-05,17.52,1.0,NY,Life Extension Super K with Advanced K2 Complex 90 softgels,55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2018-03-06,19.97,1.0,NY,Vitamin B12 Sublingual - Vegan B12 Vitamin Spray - Methylcobalamin Vitamin B12 Liquid Boosts Energy & Mood - Gluten-Free & Non-GMO Vegan Vitamin B12 Drops - Easy Liquid B-12 Spray for Perfect Dosage,55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"B1, B12, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2018-03-31,11.54,1.0,NY,"Optimum Nutrition Opti-Women, Vitamin C, Zinc and Vitamin D for Immune Support Womens Daily Multivitamin Supplement with Iron, Capsules, 60 Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin C, Vitamin D, Multivitamin",0,1,1,0,0,0,0,0,0,0,0,0,0,1,"Vitamin C, Vitamin D, Multivitamin",3
2018-03-31,10.94,1.0,NY,"Life Extension Optimized Folate (l-methylfolate), 1000 Mcg, Vegetarian Tablets, 100-Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,B9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,B9,1
2018-04-10,13.99,1.0,NY,"NatureWise Vitamin D3 1000iu (25 mcg) Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2018-07-02,18.0,1.0,NY,"Thorne Vitamin B12 - as Methylcobalamin - Supports Heart and Nerve Health, Blood Cell Function, Healthy Sleep, and Methylation - Gluten-Free, Soy-Free, Dairy-Free - 60 Capsules",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"B1, B12",0,0,0,0,0,1,0,0,0,1,0,0,0,0,"B1, B12",2
2018-09-07,16.9,1.0,NY,"Life Extension Super K with Advanced K2 Complex Softgels,90 Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2019-03-05,17.74,1.0,NY,"Life Extension Super K with Advanced K2 Complex Softgels,90 Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2020-09-17,19.95,1.0,NY,"Advanced Vitamin D 5000 IU with All 3 Types of Vitamin K by Peak Performance. Vitamin D3 and Vitamin K2, K1, MK-7 (MK7), MK4 Supplement. 60 Small and Easy to Swallow Vegetable Pills (5000 IU)",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Vitamin D, Vitamin K",2
2020-10-14,18.63,1.0,NY,"Lumene Valo Vitamin C Beauty Drops, 28 Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2021-01-09,19.95,1.0,NY,"Advanced Vitamin D 5000 IU with All 3 Types of Vitamin K by Peak Performance. Vitamin D3 and Vitamin K2, K1, MK-7 (MK7), MK4 Supplement. 60 Small and Easy to Swallow Vegetable Pills (5000 IU)",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Vitamin D, Vitamin K",2
2021-07-21,28.0,1.0,NY,"Thorne Basic Nutrients 2/Day - Comprehensive Daily Multivitamin with Optimal Bioavailability - Vitamin and Mineral Formula - Gluten-Free, Dairy-Free, Soy-Free - 60 Capsules - 30 Servings",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin A, Multivitamin",1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Multivitamin",2
2021-10-01,19.95,1.0,NY,"Advanced Vitamin D 5000 IU with All 3 Types of Vitamin K by Peak Performance. Vitamin D3 and Vitamin K2, K1, MK-7 (MK7), MK4 Supplement. 60 Small and Easy to Swallow Vegetable Pills (5000 IU)",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Vitamin D, Vitamin K",2
2021-10-01,28.0,1.0,NY,"Thorne Basic Nutrients 2/Day - Comprehensive Daily Multivitamin with Optimal Bioavailability - Vitamin and Mineral Formula - Gluten-Free, Dairy-Free, Soy-Free - 60 Capsules - 30 Servings",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin A, Multivitamin",1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Multivitamin",2
2021-12-07,28.0,1.0,NY,"Thorne Basic Nutrients 2/Day - Comprehensive Daily Multivitamin with Optimal Bioavailability - Vitamin and Mineral Formula - Gluten-Free, Dairy-Free, Soy-Free - 60 Capsules - 30 Servings",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin A, Multivitamin",1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Multivitamin",2
2022-01-12,33.0,1.0,NY,"Thorne Basic Nutrients 2/Day - Comprehensive Daily Multivitamin with Optimal Bioavailability - Vitamin and Mineral Formula - Gluten-Free, Dairy-Free, Soy-Free - 60 Capsules - 30 Servings",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin A, Multivitamin",1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Multivitamin",2
2022-02-13,29.0,1.0,NY,"Thorne Basic Nutrients 2/Day - Comprehensive Daily Multivitamin with Optimal Bioavailability - Vitamin and Mineral Formula - Gluten-Free, Dairy-Free, Soy-Free - 60 Capsules - 30 Servings",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin A, Multivitamin",1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Multivitamin",2
2022-03-11,8.49,1.0,NY,"Nature’s Bounty Vitamin E 1000 IU Softgels, Supports Antioxidant Health & Immune System, 1 Pack, 60 Softgels",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Vitamin E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vitamin E,1
2022-03-18,29.0,1.0,NY,"Thorne Basic Nutrients 2/Day - Comprehensive Daily Multivitamin with Optimal Bioavailability - Vitamin and Mineral Formula - Gluten-Free, Dairy-Free, Soy-Free - 60 Capsules - 30 Servings",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin A, Multivitamin",1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Multivitamin",2
2022-05-01,19.95,1.0,NY,"Vitamin D3 Cream | Psoriasis Sufferers Rejoice | Vitamin D Cream for Itchy, Flaky, or Scaly Skin. Safe Topical Cream for Healthy Skin | Paraben Free All Natural | Maximum Absorption | Vitamin D Lotion",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2022-05-08,29.0,1.0,NY,"Thorne Basic Nutrients 2/Day - Comprehensive Daily Multivitamin with Optimal Bioavailability - Vitamin and Mineral Formula - Gluten-Free, Dairy-Free, Soy-Free - 60 Capsules - 30 Servings",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin A, Multivitamin",1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Multivitamin",2
2022-07-25,30.0,1.0,NY,"Thorne Basic Nutrients 2/Day - Comprehensive Daily Multivitamin with Optimal Bioavailability - Vitamin and Mineral Formula - Gluten-Free, Dairy-Free, Soy-Free - 60 Capsules - 30 Servings",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin A, Multivitamin",1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Vitamin A, Multivitamin",2
2022-07-29,16.55,1.0,NY,Natural Diuretic Water Away Pills - Herbal Diuretic Water Pills Water Retention Support Urinary Tract Health and Detox Cleanse with Dandelion Extract,55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-12-04,8.39,1.0,NY,"NOW Supplements, Vitamin D-3 & K-2, 1,000 IU/45 mcg, Plus Cardiovascular Support*, Supports Bone Health*, 120 Veg Capsules",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2023-01-03,11.59,1.0,NY,"Nature’s Way Alive! Women’s Ultra Potency Complete Multivitamin, High Potency B-Vitamins, Energy Metabolism*, 60 Tablets",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2023-01-12,13.77,1.0,NY,Natural Diuretic Water Away Pills - Herbal Diuretic Water Pills Water Retention Support Urinary Tract Health and Detox Cleanse with Dandelion Extract,55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2023-02-24,13.29,1.0,NY,"Nature’s Way Alive! Women’s Ultra Potency Complete Multivitamin, High Potency B-Vitamins, Energy Metabolism*, 60 Tablets",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
2021-07-13,10.44,1.0,CA,"Amazon Elements Vitamin E, 400 IU, 100 Softgels, more than a 3 month supply (Packaging may vary)",35 - 44 years,No,Asian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),1 (just me!),3,Less than 5 times per month,No,Yes,Yes,Yes,No,Vitamin E,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vitamin E,1
2022-09-02,10.24,1.0,FL,"Nature’s Bounty Vitamin C + Rose Hips, Immune Support, 1000mg, Coated Caplets, 100 Ct",45 - 54 years,No,Black or African American,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,Yes,No,No,Vitamin C,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitamin C,1
2022-11-11,8.22,1.0,FL,"Emergen-C Immune+ Immune Gummies, Vitamin D plus 750 mg Vitamin C, Immune Support Dietary Supplement, Caffeine Free, Gluten Free, Super Orange Flavor - 45 Count",45 - 54 years,No,Black or African American,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,Yes,No,No,"Vitamin C, Vitamin D",0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Vitamin C, Vitamin D",2
2021-01-25,8.48,1.0,TX,"Nature's Bounty Hair, Skin & Nails with Biotin, Strawberry Gummies Vitamin Supplement, Supports Hair, Skin, and Nail Health for Women, 2500 mcg, 140 Ct",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$150,000 or more",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2021-09-11,24.99,1.0,TX,"5MG MTHF by Intelligent Labs - L-5-Methyltetrahydrofolate Activated Folic Acid Supplement as Quatrefolic Acid - Methyl Folate for Women Men, 60 Capsules - 2 Months Supply, 5mg = 5000mcg Methylfolate",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$150,000 or more",Male,heterosexual (straight),2,4+,5 - 10 times per month,No,No,No,No,No,B9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,B9,1
2021-03-07,8.29,1.0,CA,Jarrow Formulas Inositol 750 mg - 100 Veggie Caps - Liver Support - Useful for Nerve Functioning & Fat Metabolism - 100 Servings,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2021-06-26,11.99,1.0,CA,Jarrow Formulas Inositol 750 mg - 100 Veggie Caps - Liver Support - Useful for Nerve Functioning & Fat Metabolism - 100 Servings,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2021-10-20,12.74,1.0,CA,Jarrow Formulas Inositol 750 mg - 100 Veggie Caps - Liver Support - Useful for Nerve Functioning & Fat Metabolism - 100 Servings,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-02-09,13.2,2.0,CA,Jarrow Formulas Inositol 750 mg - 100 Veggie Caps - Liver Support - Useful for Nerve Functioning & Fat Metabolism - 100 Servings,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-08-28,14.32,1.0,CA,Jarrow Formulas Inositol 750 mg - 100 Veggie Caps - Liver Support - Useful for Nerve Functioning & Fat Metabolism - 100 Servings,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2022-11-30,13.67,1.0,NY,Jarrow Formulas Inositol 750 mg - 100 Veggie Caps - Liver Support - Useful for Nerve Functioning & Fat Metabolism - 100 Servings,35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$150,000 or more",Female,heterosexual (straight),1 (just me!),2,5 - 10 times per month,No,No,Yes,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2018-03-01,25.99,1.0,CA,Kirkman Labs EveryDay™ Multi-Vitamin w/o Vitamins A & D - Hypoallergenic 125 capsules,45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2018-06-26,20.55,1.0,CA,Kirkman Labs EveryDay™ Multi-Vitamin w/o Vitamins A & D - Hypoallergenic 125 capsules,45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2019-05-07,13.97,1.0,CA,"Vitamin D3 5000 IU (125 mcg) Natural Immune Support Supplement, Bone Strength, Healthy Muscle Function, with Olive Oil for Highest Absorption, Gluten Free & Non-GMO, 1 Year Supply, 360 Softgels",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Vitamin D,1
2019-08-17,25.96,1.0,CA,Vitamin B Complex with Biotin | B Complex Vitamin Supplement | 2 Month Supply | Liquid Vitamins for Hair Skin Nails | Energy Support Supplement | Vegan | Non-GMO | Gluten Free | 1 Fl Oz,45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,B7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,B7,1
2019-09-23,19.95,1.0,CA,"1 Body Vitamin B Complex – 5-MTHF Folate with B1, B2, B5, B6, Methyl B12, Niacin, Biotin – Wide Range of Benefits for Stress, Heart Health, Nervous System Support, Healthy Brain Function",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,"B1, B2, B6, B12, B5, B7, B9",0,0,0,0,0,1,1,0,1,1,1,1,1,0,"B1, B2, B6, B12, B5, B7, B9",7
2019-10-10,16.99,1.0,CA,"Kids Multivitamin Gummies | Vitamins A, B, C, D & Zinc for Immunity, Growth & Development* | Daily Multivitamins for Children Ages 2+ | Gluten-Free, Non-GMO Mixed Fruit Supplement | 90 Gummies",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,Multivitamin,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Multivitamin,1
