Order Date,Purchase Price Per Unit,Quantity,Shipping Address State,Title,Q-demos-age,Q-demos-hispanic,Q-demos-race,Q-demos-education,Q-demos-income,Q-demos-gender,Q-sexual-orientation,Q-amazon-use-howmany,Q-amazon-use-hh-size,Q-amazon-use-how-oft,Q-substance-use-cigarettes,Q-substance-use-marijuana,Q-substance-use-alcohol,Q-personal-diabetes,Q-personal-wheelchair,Vitamins Found,Vitamin A,Vitamin C,Vitamin D,Vitamin E,Vitamin K,B1,B2,B3,B6,B12,B5,B7,B9,Multivitamin
2020-02-23,21.21,1.0,OR,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,24.95,1.0,OR,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,24.95,1.0,OR,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,24.95,1.0,OR,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,26.95,1.0,OR,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-11-15,26.95,1.0,OR,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-08-24,21.95,1.0,OR,"NATURELO Vitamin D - 2500 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - Vegan - Non-GMO - Gluten Free - 180 Mini Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-11-15,22.99,1.0,OR,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,21.25,1.0,OR,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-12-27,26.95,1.0,OR,"NATURELO Vitamin D - 5000 IU - Plant Based from Lichen - Natural D3 Supplement for Immune System, Bone Support, Joint Health - High Potency - Vegan - Non-GMO - Gluten Free - 180 Capsules",55 - 64 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),3,3,5 - 10 times per month,No,Yes,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-11-03,29.1,1.0,LA,"Pure Encapsulations Vitamin D3 125 mcg (5,000 IU) | Supplement to Support Bone, Joint, Breast, Heart, Colon and Immune Health* | 120 Capsules",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-09,29.4,1.0,LA,"Pure Encapsulations Vitamin D3 125 mcg (5,000 IU) | Supplement to Support Bone, Joint, Breast, Heart, Colon and Immune Health* | 120 Capsules",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-07-29,30.6,1.0,LA,"Pure Encapsulations Vitamin D3 125 mcg (5,000 IU) | Supplement to Support Bone, Joint, Breast, Heart, Colon and Immune Health* | 120 Capsules",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-17,30.6,1.0,LA,"Pure Encapsulations Vitamin D3 125 mcg (5,000 IU) | Supplement to Support Bone, Joint, Breast, Heart, Colon and Immune Health* | 120 Capsules",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),4+,Less than 5 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-31,10.27,1.0,MN,"Nature's Wonder Vitamin D3 50mcg (2000IU) Soft Gels, 365 Count",18 - 24 years,No,Black or African American,High school diploma or GED,"$100,000 - $149,999",Prefer not to say,heterosexual (straight),3,3,Less than 5 times per month,No,No,Yes,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-03-31,11.54,1.0,NY,"Optimum Nutrition Opti-Women, Vitamin C, Zinc and Vitamin D for Immune Support Womens Daily Multivitamin Supplement with Iron, Capsules, 60 Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin C, Vitamin D, Multivitamin",0,1,1,0,0,0,0,0,0,0,0,0,0,1
2018-04-10,13.99,1.0,NY,"NatureWise Vitamin D3 1000iu (25 mcg) Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,19.95,1.0,NY,"Advanced Vitamin D 5000 IU with All 3 Types of Vitamin K by Peak Performance. Vitamin D3 and Vitamin K2, K1, MK-7 (MK7), MK4 Supplement. 60 Small and Easy to Swallow Vegetable Pills (5000 IU)",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-01-09,19.95,1.0,NY,"Advanced Vitamin D 5000 IU with All 3 Types of Vitamin K by Peak Performance. Vitamin D3 and Vitamin K2, K1, MK-7 (MK7), MK4 Supplement. 60 Small and Easy to Swallow Vegetable Pills (5000 IU)",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2021-10-01,19.95,1.0,NY,"Advanced Vitamin D 5000 IU with All 3 Types of Vitamin K by Peak Performance. Vitamin D3 and Vitamin K2, K1, MK-7 (MK7), MK4 Supplement. 60 Small and Easy to Swallow Vegetable Pills (5000 IU)",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022-05-01,19.95,1.0,NY,"Vitamin D3 Cream | Psoriasis Sufferers Rejoice | Vitamin D Cream for Itchy, Flaky, or Scaly Skin. Safe Topical Cream for Healthy Skin | Paraben Free All Natural | Maximum Absorption | Vitamin D Lotion",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-04,8.39,1.0,NY,"NOW Supplements, Vitamin D-3 & K-2, 1,000 IU/45 mcg, Plus Cardiovascular Support*, Supports Bone Health*, 120 Veg Capsules",55 - 64 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$50,000 - $74,999",Female,heterosexual (straight),1 (just me!),1 (just me!),More than 10 times per month,I stopped in the recent past,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-11-14,14.99,1.0,AL,"Bronson Vitamin K2 (MK7) with D3 Supplement Non-GMO Formula 5000 IU Vitamin D3 & 90 mcg Vitamin K2 MK-7 Easy to Swallow Vitamin D & K Complex, 120 Capsules",55 - 64 years,No,"White or Caucasian,Other",High school diploma or GED,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,Yes,Yes,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2019-09-03,14.99,1.0,AL,"Bronson Vitamin K2 (MK7) with D3 Supplement Non-GMO Formula 5000 IU Vitamin D3 & 90 mcg Vitamin K2 MK-7 Easy to Swallow Vitamin D & K Complex, 120 Capsules",55 - 64 years,No,"White or Caucasian,Other",High school diploma or GED,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,Yes,Yes,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-06-03,14.99,1.0,AL,"Bronson Vitamin K2 (MK7) with D3 Supplement Non-GMO Formula 5000 IU Vitamin D3 & 90 mcg Vitamin K2 MK-7 Easy to Swallow Vitamin D & K Complex, 120 Capsules",55 - 64 years,No,"White or Caucasian,Other",High school diploma or GED,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,Yes,Yes,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022-03-09,12.74,1.0,AL,"Bronson Vitamin K2 (MK7) with D3 Supplement Non-GMO Formula 5000 IU Vitamin D3 & 90 mcg Vitamin K2 MK-7 Easy to Swallow Vitamin D & K Complex, 120 Capsules",55 - 64 years,No,"White or Caucasian,Other",High school diploma or GED,"Less than $25,000",Male,heterosexual (straight),1 (just me!),1 (just me!),Less than 5 times per month,No,No,No,Yes,Yes,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2022-11-11,8.22,1.0,FL,"Emergen-C Immune+ Immune Gummies, Vitamin D plus 750 mg Vitamin C, Immune Support Dietary Supplement, Caffeine Free, Gluten Free, Super Orange Flavor - 45 Count",45 - 54 years,No,Black or African American,Bachelor's degree,"$75,000 - $99,999",Female,heterosexual (straight),1 (just me!),3,5 - 10 times per month,No,No,Yes,No,No,"Vitamin C, Vitamin D",0,1,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,16.99,1.0,WA,"Renzo's Vitamin D3 for Kids - Vegan Vitamin D for Kids with Zero Sugar, Non-GMO Vitamin D3 1000 IU, Lil' Green Apple Flavor, Dissolvable and Easy to Take Chewable Vitamin D Tablets [60 Melty Tabs]",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-03,15.5,1.0,WA,"Pure & Essential Vegan Vitamin D3 1000IU, 365 Tablets, 100% Plant-Based & Non-GMO, Immune & Muscle Function, Bones & Teeth, Natural Algae Cholecalciferol, 1-Year Supply",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-18,14.95,1.0,WA,"Sports Research Vegan Vitamin D3 5000IU (125 mcg) with Coconut Oil | 100% Plant-Based Vitamin D for Bone, Joint & Immune Support | Carrageenan Free, Vegan Certified & Non-GMO Verified (60 Softgels)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-20,16.99,1.0,WA,"Renzo's Vitamin D3 for Kids - Vegan Vitamin D for Kids with Zero Sugar, Non-GMO Vitamin D3 1000 IU, Lil' Green Apple Flavor, Dissolvable and Easy to Take Chewable Vitamin D Tablets [60 Melty Tabs]",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-04-23,8.5,6.0,WA,"Renzo's Vitamin D3 for Kids - Vegan Vitamin D for Kids with Zero Sugar, Non-GMO Vitamin D3 1000 IU, Lil' Green Apple Flavor, Dissolvable and Easy to Take Chewable Vitamin D Tablets [60 Melty Tabs]",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-05-23,14.95,1.0,WA,"Sports Research Vegan Vitamin D3 5000IU (125 mcg) with Coconut Oil | 100% Plant-Based Vitamin D for Bone, Joint & Immune Support | Carrageenan Free, Vegan Certified & Non-GMO Verified (60 Softgels)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-07,16.99,2.0,WA,"Renzo's Vitamin D3 for Kids - Vegan Vitamin D for Kids with Zero Sugar, Non-GMO Vitamin D3 1000 IU, Lil' Green Apple Flavor, Dissolvable and Easy to Take Chewable Vitamin D Tablets [60 Melty Tabs]",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-07-07,14.95,1.0,WA,"Sports Research Vegan Vitamin D3 5000IU (125 mcg) with Coconut Oil | 100% Plant-Based Vitamin D for Bone, Joint & Immune Support | Carrageenan Free, Vegan Certified & Non-GMO Verified (60 Softgels)",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-09-18,16.99,1.0,WA,"Renzo's Vitamin D3 for Kids - Vegan Vitamin D for Kids with Zero Sugar, Non-GMO Vitamin D3 1000 IU, Lil' Green Apple Flavor, Dissolvable and Easy to Take Chewable Vitamin D Tablets [60 Melty Tabs]",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-09-18,16.0,1.0,WA,"Pure & Essential Vegan Vitamin D3 1000IU, 365 Tablets, 100% Plant-Based & Non-GMO, Immune & Muscle Function, Bones & Teeth, Natural Algae Cholecalciferol, 1-Year Supply",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-05-17,19.99,1.0,WA,"Ddrops Vegan 1000 IU 180 Drops - Daily Vitamin D Liquid - Supports Bone Health & Immune System. No Large Capsules, No Preservatives, Non-GMO, Allergy-Friendly",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-09-24,19.99,1.0,WA,"Ddrops Vegan 1000 IU 180 Drops - Daily Vitamin D Liquid - Supports Bone Health & Immune System. No Large Capsules, No Preservatives, Non-GMO, Allergy-Friendly",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-17,12.9,2.0,WA,"Pure & Essential Vegan Vitamin D3 1000IU, 365 Tablets, 100% Plant-Based & Non-GMO, Immune & Muscle Function, Bones & Teeth, Natural Algae Cholecalciferol, 1-Year Supply",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-17,19.99,1.0,WA,"Ddrops Vegan 1000 IU 180 Drops - Daily Vitamin D Liquid - Supports Bone Health & Immune System. No Large Capsules, No Preservatives, Non-GMO, Allergy-Friendly",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$50,000 - $74,999",Male,heterosexual (straight),2,4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-05-07,13.97,1.0,CA,"Vitamin D3 5000 IU (125 mcg) Natural Immune Support Supplement, Bone Strength, Healthy Muscle Function, with Olive Oil for Highest Absorption, Gluten Free & Non-GMO, 1 Year Supply, 360 Softgels",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-03-17,24.95,1.0,CA,"One Daily Multivitamin for Men - with Whole Food Vitamins - Immune Support with Clinically Proven Vitamin C, Vitamin D, Zinc - Premium Vegan Mens Vitamins - Natural Minerals & Extracts (30 ct)",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,"Vitamin C, Vitamin D, Multivitamin",0,1,1,0,0,0,0,0,0,0,0,0,0,1
2020-06-18,9.57,1.0,CA,"NOW Supplements, Vitamin D-3 2,000 IU, High Potency, Structural Support*, 240 Softgels",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,16.49,1.0,CA,"True Recovery Vitamin D3 2000 IU for Immune Support - Vitamin D with Organic Coconut Oil - Natural, Vegetarian and Non-GMO - 120 Liquid Softgels",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2021-03-05,16.77,1.0,CA,"Plant-D3 Organic Vitamin D3 5000 IU - Vegan, Max Strength Sublingual Liquid D3 Drops - 200% Higher Absorption - 100% Plant-Based Cholecalciferol Form - Adjustable Dosing for All Ages (1oz Liquid)",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-12-30,16.99,1.0,CA,"Total K2® | Full Spectrum Vitamin K2 - Includes MK7 & MK4 Plus Vitamin K1 & Vitamin D3 Cofactor - 620 mcg K2 per Serving - All-Trans MK7 from MenaQ7® - Vegan, Organic Certified (60 Capsules)",45 - 54 years,Yes,White or Caucasian,Bachelor's degree,"$100,000 - $149,999",Female,heterosexual (straight),1 (just me!),4+,More than 10 times per month,No,No,No,No,No,"Vitamin D, Vitamin K",0,0,1,0,1,0,0,0,0,0,0,0,0,0
2020-02-01,8.59,1.0,OH,"Doctor's Best Vitamin D3 2500IU with Vitashine D3, Non-GMO, Vegan, Gluten & Soy Free, Regulates Immune Function, Supports Healthy Bones, 60 Count",35 - 44 years,No,White or Caucasian,Bachelor's degree,"$25,000 - $49,999",Female,heterosexual (straight),1 (just me!),1 (just me!),5 - 10 times per month,No,No,No,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,14.97,1.0,NE,"One A Day Men’s Multivitamin, Supplement with Vitamin A, Vitamin C, Vitamin D, Vitamin E and Zinc for Immune Health Support, B12, Calcium & more, 200 count",35 - 44 years,No,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS, etc)","$25,000 - $49,999",Male,heterosexual (straight),3,1 (just me!),5 - 10 times per month,I stopped in the recent past,No,No,No,No,"Vitamin A, Vitamin C, Vitamin D, Vitamin E, B1, B12, Multivitamin",1,1,1,1,0,1,0,0,0,1,0,0,0,1
2020-10-12,13.4,1.0,OH,"Nature's Bounty Vitamin D3, Immune and Bone Support, 2000IU, Softgels, 240 Ct",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,3,5 - 10 times per month,Yes,No,No,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,20.9,1.0,OH,"Nature's Bounty Immune Health Vitamin D3 5000 iu, Rapid Release 400 Softgels",45 - 54 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,3,5 - 10 times per month,Yes,No,No,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,5.95,1.0,OH,Source Naturals Vitamin D-3 2000 iu Supports Bone & Immune Health - 100 Capsules,45 - 54 years,No,White or Caucasian,High school diploma or GED,"$50,000 - $74,999",Male,heterosexual (straight),2,3,5 - 10 times per month,Yes,No,No,Yes,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2019-07-11,12.55,1.0,TN,"NatureWise Vitamin D3 5000iu (125 mcg) 1 Year Supply for Healthy Muscle Function, and Immune Support, Non-GMO, Gluten Free in Cold-Pressed Olive Oil, Packaging Vary ( Mini Softgel), 360 Count",25 - 34 years,No,White or Caucasian,Bachelor's degree,"$150,000 or more",Male,heterosexual (straight),2,2,5 - 10 times per month,No,No,Yes,No,No,Vitamin D,0,0,1,0,0,0,0,0,0,0,0,0,0,0
